invoice_id,subscription_id,customer_id,invoice_date,billing_period_start,billing_period_end,list_price,discount_pct,amount_billed,status,is_renewal
INV-000983,SUB-00069,CUST-0065,2024-05-09,2024-05-09,2025-05-08,9588,0,9588.0,paid,True
INV-000984,SUB-00069,CUST-0065,2025-05-09,2025-05-09,2026-05-08,9588,0,9588.0,paid,True
INV-000985,SUB-00070,CUST-0066,2023-01-31,2023-01-31,2023-03-01,99,0,99.0,paid,False
INV-000986,SUB-00070,CUST-0066,2023-03-02,2023-03-02,2023-03-31,99,0,99.0,paid,True
INV-000987,SUB-00070,CUST-0066,2023-04-01,2023-04-01,2023-04-30,99,0,99.0,paid,True
INV-000988,SUB-00070,CUST-0066,2023-05-01,2023-05-01,2023-05-30,99,0,99.0,paid,True
INV-000989,SUB-00070,CUST-0066,2023-05-31,2023-05-31,2023-06-29,99,0,99.0,paid,True
INV-000990,SUB-00070,CUST-0066,2023-06-30,2023-06-30,2023-07-29,99,0,99.0,paid,True
INV-000991,SUB-00070,CUST-0066,2023-07-30,2023-07-30,2023-08-28,99,0,99.0,paid,True
INV-000992,SUB-00070,CUST-0066,2023-08-29,2023-08-29,2023-09-27,99,0,99.0,paid,True
INV-000993,SUB-00070,CUST-0066,2023-09-28,2023-09-28,2023-10-27,99,0,99.0,paid,True
INV-000994,SUB-00070,CUST-0066,2023-10-28,2023-10-28,2023-11-26,99,0,99.0,paid,True
INV-000995,SUB-00070,CUST-0066,2023-11-27,2023-11-27,2023-12-26,99,0,99.0,paid,True
INV-000996,SUB-00070,CUST-0066,2023-12-27,2023-12-27,2024-01-25,99,0,99.0,paid,True
INV-000997,SUB-00070,CUST-0066,2024-01-26,2024-01-26,2024-02-24,99,0,99.0,paid,True
INV-000998,SUB-00070,CUST-0066,2024-02-25,2024-02-25,2024-03-25,99,0,99.0,paid,True
INV-000999,SUB-00070,CUST-0066,2024-03-26,2024-03-26,2024-04-24,99,0,99.0,paid,True
INV-001000,SUB-00070,CUST-0066,2024-04-25,2024-04-25,2024-05-24,99,0,99.0,paid,True
INV-001001,SUB-00070,CUST-0066,2024-05-25,2024-05-25,2024-06-23,99,0,99.0,paid,True
INV-001002,SUB-00070,CUST-0066,2024-06-24,2024-06-24,2024-07-23,99,0,99.0,paid,True
INV-001003,SUB-00070,CUST-0066,2024-07-24,2024-07-24,2024-08-22,99,0,99.0,paid,True
INV-001004,SUB-00070,CUST-0066,2024-08-23,2024-08-23,2024-09-21,99,0,99.0,paid,True
INV-001005,SUB-00070,CUST-0066,2024-09-22,2024-09-22,2024-10-21,99,0,99.0,paid,True
INV-001006,SUB-00070,CUST-0066,2024-10-22,2024-10-22,2024-11-20,99,0,99.0,paid,True
INV-001007,SUB-00070,CUST-0066,2024-11-21,2024-11-21,2024-12-20,99,0,99.0,paid,True
INV-001008,SUB-00070,CUST-0066,2024-12-21,2024-12-21,2025-01-19,99,0,99.0,failed,True
INV-001009,SUB-00071,CUST-0067,2024-08-13,2024-08-13,2025-08-12,1188,0,1188.0,paid,False
INV-001010,SUB-00071,CUST-0067,2025-08-13,2025-08-13,2026-08-12,1188,0,1188.0,paid,True
INV-001011,SUB-00072,CUST-0068,2024-08-03,2024-08-03,2025-08-02,23988,0,23988.0,paid,False
INV-001012,SUB-00072,CUST-0068,2025-08-03,2025-08-03,2026-08-02,23988,0,23988.0,paid,True
INV-001013,SUB-00073,CUST-0069,2024-11-21,2024-11-21,2024-12-20,99,0,99.0,paid,False
INV-001014,SUB-00073,CUST-0069,2024-12-21,2024-12-21,2025-01-19,99,0,99.0,paid,True
INV-001015,SUB-00073,CUST-0069,2025-01-20,2025-01-20,2025-02-18,99,0,99.0,paid,True
INV-001016,SUB-00073,CUST-0069,2025-02-19,2025-02-19,2025-03-20,99,0,99.0,paid,True
INV-001017,SUB-00073,CUST-0069,2025-03-21,2025-03-21,2025-04-19,99,0,99.0,paid,True
INV-001018,SUB-00073,CUST-0069,2025-04-20,2025-04-20,2025-05-19,99,0,99.0,paid,True
INV-001019,SUB-00074,CUST-0070,2023-01-13,2023-01-13,2024-01-12,228,0,228.0,paid,False
INV-001020,SUB-00074,CUST-0070,2024-01-13,2024-01-13,2025-01-11,228,0,228.0,paid,True
INV-001021,SUB-00074,CUST-0070,2025-01-12,2025-01-12,2026-01-11,228,0,228.0,paid,True
INV-001022,SUB-00074,CUST-0070,2026-01-12,2026-01-12,2027-01-11,228,0,228.0,paid,True
INV-001023,SUB-00075,CUST-0071,2023-07-03,2023-07-03,2023-08-01,5500,0,5500.0,paid,False
INV-001024,SUB-00075,CUST-0071,2023-08-02,2023-08-02,2023-08-31,5500,0,5500.0,paid,True
INV-001025,SUB-00075,CUST-0071,2023-09-01,2023-09-01,2023-09-30,5500,0,5500.0,failed,True
INV-001026,SUB-00075,CUST-0071,2023-10-01,2023-10-01,2023-10-30,5500,0,5500.0,paid,True
INV-001027,SUB-00075,CUST-0071,2023-10-31,2023-10-31,2023-11-29,5500,0,5500.0,paid,True
INV-001028,SUB-00075,CUST-0071,2023-11-30,2023-11-30,2023-12-29,5500,0,5500.0,paid,True
INV-001029,SUB-00075,CUST-0071,2023-12-30,2023-12-30,2024-01-28,5500,0,5500.0,paid,True
INV-001030,SUB-00075,CUST-0071,2024-01-29,2024-01-29,2024-02-27,5500,0,5500.0,paid,True
INV-001031,SUB-00075,CUST-0071,2024-02-28,2024-02-28,2024-03-28,5500,0,5500.0,paid,True
INV-001032,SUB-00075,CUST-0071,2024-03-29,2024-03-29,2024-04-27,5500,0,5500.0,paid,True
INV-001033,SUB-00075,CUST-0071,2024-04-28,2024-04-28,2024-05-27,5500,0,5500.0,paid,True
INV-001034,SUB-00075,CUST-0071,2024-05-28,2024-05-28,2024-06-26,5500,0,5500.0,paid,True
INV-001035,SUB-00075,CUST-0071,2024-06-27,2024-06-27,2024-07-26,5500,0,5500.0,paid,True
INV-001036,SUB-00075,CUST-0071,2024-07-27,2024-07-27,2024-08-25,5500,0,5500.0,paid,True
INV-001037,SUB-00075,CUST-0071,2024-08-26,2024-08-26,2024-09-24,5500,0,5500.0,paid,True
INV-001038,SUB-00075,CUST-0071,2024-09-25,2024-09-25,2024-10-24,5500,0,5500.0,paid,True
INV-001039,SUB-00075,CUST-0071,2024-10-25,2024-10-25,2024-11-23,5500,0,5500.0,paid,True
INV-001040,SUB-00075,CUST-0071,2024-11-24,2024-11-24,2024-12-23,5500,0,5500.0,paid,True
INV-001041,SUB-00075,CUST-0071,,2024-12-24,2025-01-22,5500,0,5500.0,paid,True
INV-001042,SUB-00075,CUST-0071,2025-01-23,2025-01-23,2025-02-21,5500,0,5500.0,paid,True
INV-001043,SUB-00075,CUST-0071,2025-02-22,2025-02-22,2025-03-23,5500,0,5500.0,paid,True
INV-001044,SUB-00075,CUST-0071,2025-03-24,2025-03-24,2025-04-22,5500,0,5500.0,paid,True
INV-001045,SUB-00075,CUST-0071,2025-04-23,2025-04-23,2025-05-22,5500,0,5500.0,paid,True
INV-001046,SUB-00075,CUST-0071,2025-05-23,2025-05-23,2025-06-21,5500,0,5500.0,paid,True
INV-001047,SUB-00076,CUST-0072,2023-09-12,2023-09-12,2024-09-10,66000,0,66000.0,failed,False
INV-001048,SUB-00076,CUST-0072,2024-09-11,2024-09-11,2025-09-10,66000,0,66000.0,paid,True
INV-001049,SUB-00076,CUST-0072,2025-09-11,2025-09-11,2026-09-10,66000,0,66000.0,paid,True
INV-001050,SUB-00077,CUST-0073,2023-05-03,2023-05-03,2023-06-01,99,0,99.0,paid,False
INV-001051,SUB-00077,CUST-0073,2023-06-02,2023-06-02,2023-07-01,99,0,99.0,paid,True
INV-001052,SUB-00077,CUST-0073,2023-07-02,2023-07-02,2023-07-31,99,0,99.0,paid,True
INV-001053,SUB-00077,CUST-0073,2023-08-01,2023-08-01,2023-08-30,99,0,99.0,paid,True
INV-001054,SUB-00077,CUST-0073,2023-08-31,2023-08-31,2023-09-29,99,0,99.0,paid,True
INV-001055,SUB-00077,CUST-0073,2023-09-30,2023-09-30,2023-10-29,99,0,99.0,paid,True
INV-001056,SUB-00077,CUST-0073,2023-10-30,2023-10-30,2023-11-28,99,0,99.0,paid,True
INV-001057,SUB-00077,CUST-0073,2023-11-29,2023-11-29,2023-12-28,99,0,99.0,paid,True
INV-001058,SUB-00077,CUST-0073,2023-12-29,2023-12-29,2024-01-27,99,0,99.0,paid,True
INV-001059,SUB-00077,CUST-0073,2024-01-28,2024-01-28,2024-02-26,99,0,99.0,paid,True
INV-001060,SUB-00077,CUST-0073,2024-02-27,2024-02-27,2024-03-27,99,0,99.0,refunded,True
INV-001061,SUB-00077,CUST-0073,,2024-03-28,2024-04-26,99,0,99.0,paid,True
INV-001062,SUB-00077,CUST-0073,2024-04-27,2024-04-27,2024-05-26,99,0,99.0,paid,True
INV-001063,SUB-00077,CUST-0073,2024-05-27,2024-05-27,2024-06-25,99,0,99.0,paid,True
INV-001064,SUB-00077,CUST-0073,2024-06-26,2024-06-26,2024-07-25,99,0,99.0,paid,True
INV-001065,SUB-00077,CUST-0073,2024-07-26,2024-07-26,2024-08-24,99,0,99.0,paid,True
INV-001066,SUB-00077,CUST-0073,2024-08-25,2024-08-25,2024-09-23,99,0,99.0,paid,True
INV-001067,SUB-00077,CUST-0073,2024-09-24,2024-09-24,2024-10-23,99,0,99.0,paid,True
INV-001068,SUB-00077,CUST-0073,2024-10-24,2024-10-24,2024-11-22,99,0,99.0,paid,True
INV-001069,SUB-00077,CUST-0073,2024-11-23,2024-11-23,2024-12-22,99,0,99.0,paid,True
INV-001070,SUB-00077,CUST-0073,2024-12-23,2024-12-23,2025-01-21,99,0,99.0,paid,True
INV-001071,SUB-00077,CUST-0073,2025-01-22,2025-01-22,2025-02-20,99,0,99.0,paid,True
INV-001072,SUB-00077,CUST-0073,2025-02-21,2025-02-21,2025-03-22,99,0,99.0,paid,True
INV-001073,SUB-00077,CUST-0073,2025-03-23,2025-03-23,2025-04-21,99,0,99.0,paid,True
INV-001074,SUB-00078,CUST-0074,2024-06-12,2024-06-12,2025-06-11,2988,0,2988.0,paid,False
INV-001075,SUB-00078,CUST-0074,2025-06-12,2025-06-12,2026-06-11,2988,0,2988.0,paid,True
INV-001076,SUB-00079,CUST-0075,2023-10-17,2023-10-17,2023-11-15,99,0,99.0,paid,False
INV-001077,SUB-00079,CUST-0075,2023-11-16,2023-11-16,2023-12-15,99,0,99.0,paid,True
INV-001078,SUB-00079,CUST-0075,2023-12-16,2023-12-16,2024-01-14,99,0,99.0,paid,True
INV-001079,SUB-00079,CUST-0075,2024-01-15,2024-01-15,2024-02-13,99,0,99.0,refunded,True
INV-001080,SUB-00079,CUST-0075,2024-02-14,2024-02-14,2024-03-14,99,0,99.0,paid,True
INV-001081,SUB-00079,CUST-0075,2024-03-15,2024-03-15,2024-04-13,99,0,99.0,paid,True
INV-001082,SUB-00079,CUST-0075,2024-04-14,2024-04-14,2024-05-13,99,0,99.0,paid,True
INV-001083,SUB-00079,CUST-0075,2024-05-14,2024-05-14,2024-06-12,99,0,99.0,paid,True
INV-001084,SUB-00079,CUST-0075,2024-06-13,2024-06-13,2024-07-12,99,0,99.0,paid,True
INV-001085,SUB-00079,CUST-0075,2024-07-13,2024-07-13,2024-08-11,99,0,99.0,paid,True
INV-001086,SUB-00079,CUST-0075,2024-08-12,2024-08-12,2024-09-10,99,0,99.0,paid,True
INV-001087,SUB-00079,CUST-0075,2024-09-11,2024-09-11,2024-10-10,99,0,99.0,refunded,True
INV-001088,SUB-00079,CUST-0075,2024-10-11,2024-10-11,2024-11-09,99,0,99.0,paid,True
INV-001089,SUB-00079,CUST-0075,2024-11-10,2024-11-10,2024-12-09,99,0,99.0,paid,True
INV-001090,SUB-00079,CUST-0075,2024-12-10,2024-12-10,2025-01-08,99,0,99.0,paid,True
INV-001091,SUB-00079,CUST-0075,2025-01-09,2025-01-09,2025-02-07,99,0,99.0,paid,True
INV-001092,SUB-00079,CUST-0075,2025-02-08,2025-02-08,2025-03-09,99,0,99.0,paid,True
INV-001093,SUB-00079,CUST-0075,2025-03-10,2025-03-10,2025-04-08,99,0,99.0,paid,True
INV-001094,SUB-00079,CUST-0075,2025-04-09,2025-04-09,2025-05-08,99,0,99.0,paid,True
INV-001095,SUB-00079,CUST-0075,2025-05-09,2025-05-09,2025-06-07,99,0,99.0,paid,True
INV-001096,SUB-00079,CUST-0075,2025-06-08,2025-06-08,2025-07-07,99,0,99.0,paid,True
INV-001097,SUB-00080,CUST-0076,2023-07-25,2023-07-25,2024-07-23,144000,0,144000.0,paid,False
INV-001098,SUB-00080,CUST-0076,2024-07-24,2024-07-24,2025-07-23,144000,0,144000.0,paid,True
INV-001099,SUB-00080,CUST-0076,2025-07-24,2025-07-24,2026-07-23,144000,0,144000.0,paid,True
INV-001100,SUB-00081,CUST-0077,2024-08-28,2024-08-28,2024-09-26,399,0,399.0,paid,False
INV-001101,SUB-00081,CUST-0077,2024-09-27,2024-09-27,2024-10-26,399,0,399.0,paid,True
INV-001102,SUB-00081,CUST-0077,2024-10-27,2024-10-27,2024-11-25,399,0,399.0,paid,True
INV-001103,SUB-00081,CUST-0077,2024-11-26,2024-11-26,2024-12-25,399,0,399.0,paid,True
INV-001104,SUB-00081,CUST-0077,2024-12-26,2024-12-26,2025-01-24,399,0,399.0,paid,True
INV-001105,SUB-00081,CUST-0077,2025-01-25,2025-01-25,2025-02-23,399,0,399.0,paid,True
INV-001106,SUB-00081,CUST-0077,2025-02-24,2025-02-24,2025-03-25,399,0,399.0,paid,True
INV-001107,SUB-00081,CUST-0077,2025-03-26,2025-03-26,2025-04-24,399,0,399.0,paid,True
INV-001108,SUB-00081,CUST-0077,2025-04-25,2025-04-25,2025-05-24,399,0,399.0,paid,True
INV-001109,SUB-00081,CUST-0077,2025-05-25,2025-05-25,2025-06-23,399,0,399.0,paid,True
INV-001110,SUB-00081,CUST-0077,2025-06-24,2025-06-24,2025-07-23,399,0,399.0,paid,True
INV-001111,SUB-00081,CUST-0077,2025-07-24,2025-07-24,2025-08-22,399,0,399.0,paid,True
INV-001112,SUB-00081,CUST-0077,2025-08-23,2025-08-23,2025-09-21,399,0,399.0,paid,True
INV-001113,SUB-00081,CUST-0077,2025-09-22,2025-09-22,2025-10-21,399,0,399.0,paid,True
INV-001114,SUB-00081,CUST-0077,2025-10-22,2025-10-22,2025-11-20,399,0,399.0,paid,True
INV-001115,SUB-00081,CUST-0077,2025-11-21,2025-11-21,2025-12-20,399,0,399.0,paid,True
INV-001116,SUB-00081,CUST-0077,2025-12-21,2025-12-21,2026-01-19,399,0,399.0,paid,True
INV-001117,SUB-00081,CUST-0077,2026-01-20,2026-01-20,2026-02-18,399,0,399.0,paid,True
INV-001118,SUB-00081,CUST-0077,2026-02-19,2026-02-19,2026-03-20,399,0,399.0,paid,True
INV-001119,SUB-00081,CUST-0077,2026-03-21,2026-03-21,2026-04-19,399,0,399.0,paid,True
INV-001120,SUB-00082,CUST-0078,,2024-07-13,2024-08-11,399,0,399.0,paid,False
INV-001121,SUB-00082,CUST-0078,2024-08-12,2024-08-12,2024-09-10,399,0,399.0,paid,True
INV-001122,SUB-00082,CUST-0078,2024-09-11,2024-09-11,2024-10-10,399,0,399.0,paid,True
INV-001123,SUB-00082,CUST-0078,2024-10-11,2024-10-11,2024-11-09,399,0,399.0,paid,True
INV-001124,SUB-00082,CUST-0078,2024-11-10,2024-11-10,2024-12-09,399,0,399.0,paid,True
INV-001125,SUB-00082,CUST-0078,2024-12-10,2024-12-10,2025-01-08,399,0,399.0,paid,True
INV-001126,SUB-00082,CUST-0078,2025-01-09,2025-01-09,2025-02-07,399,0,399.0,paid,True
INV-001127,SUB-00082,CUST-0078,2025-02-08,2025-02-08,2025-03-09,399,0,399.0,paid,True
INV-001128,SUB-00082,CUST-0078,2025-03-10,2025-03-10,2025-04-08,399,0,399.0,paid,True
INV-001129,SUB-00082,CUST-0078,2025-04-09,2025-04-09,2025-05-08,399,0,399.0,paid,True
INV-001130,SUB-00083,CUST-0079,2024-07-08,2024-07-08,2025-07-07,66000,0,66000.0,paid,False
INV-001131,SUB-00083,CUST-0079,2025-07-08,2025-07-08,2026-07-07,66000,0,66000.0,paid,True
INV-001132,SUB-00084,CUST-0080,2024-11-04,2024-11-04,2025-11-03,23988,0,23988.0,paid,False
INV-001133,SUB-00084,CUST-0080,2025-11-04,2025-11-04,2026-11-03,23988,0,23988.0,paid,True
INV-001134,SUB-00085,CUST-0081,2024-06-26,2024-06-26,2025-06-25,9588,0,9588.0,refunded,False
INV-001135,SUB-00085,CUST-0081,2025-06-26,2025-06-26,2026-06-25,9588,0,9588.0,refunded,True
INV-001136,SUB-00086,CUST-0082,2023-05-26,2023-05-26,2023-06-24,19,0,19.0,paid,False
INV-001137,SUB-00086,CUST-0082,2023-06-25,2023-06-25,2023-07-24,19,0,19.0,paid,True
INV-001138,SUB-00086,CUST-0082,2023-07-25,2023-07-25,2023-08-23,19,0,19.0,paid,True
INV-001139,SUB-00086,CUST-0082,2023-08-24,2023-08-24,2023-09-22,19,0,19.0,paid,True
INV-001140,SUB-00086,CUST-0082,2023-09-23,2023-09-23,2023-10-22,19,0,19.0,paid,True
INV-001141,SUB-00086,CUST-0082,2023-10-23,2023-10-23,2023-11-21,19,0,19.0,paid,True
INV-001142,SUB-00086,CUST-0082,2023-11-22,2023-11-22,2023-12-21,19,0,19.0,paid,True
INV-001143,SUB-00086,CUST-0082,2023-12-22,2023-12-22,2024-01-20,19,0,19.0,paid,True
INV-001144,SUB-00086,CUST-0082,2024-01-21,2024-01-21,2024-02-19,19,0,19.0,paid,True
INV-001145,SUB-00086,CUST-0082,2024-02-20,2024-02-20,2024-03-20,19,0,19.0,paid,True
INV-001146,SUB-00086,CUST-0082,2024-03-21,2024-03-21,2024-04-19,19,0,19.0,refunded,True
INV-001147,SUB-00086,CUST-0082,2024-04-20,2024-04-20,2024-05-19,19,0,19.0,paid,True
INV-001148,SUB-00086,CUST-0082,2024-05-20,2024-05-20,2024-06-18,19,0,19.0,refunded,True
INV-001149,SUB-00086,CUST-0082,2024-06-19,2024-06-19,2024-07-18,19,0,19.0,paid,True
INV-001150,SUB-00086,CUST-0082,2024-07-19,2024-07-19,2024-08-17,19,0,19.0,paid,True
INV-001151,SUB-00086,CUST-0082,2024-08-18,2024-08-18,2024-09-16,19,0,19.0,paid,True
INV-001152,SUB-00086,CUST-0082,2024-09-17,2024-09-17,2024-10-16,19,0,19.0,paid,True
INV-001153,SUB-00086,CUST-0082,2024-10-17,2024-10-17,2024-11-15,19,0,19.0,paid,True
INV-001154,SUB-00086,CUST-0082,2024-11-16,2024-11-16,2024-12-15,19,0,19.0,paid,True
INV-001155,SUB-00086,CUST-0082,2024-12-16,2024-12-16,2025-01-14,19,0,19.0,paid,True
INV-001156,SUB-00086,CUST-0082,2025-01-15,2025-01-15,2025-02-13,19,0,19.0,paid,True
INV-001157,SUB-00086,CUST-0082,2025-02-14,2025-02-14,2025-03-15,19,0,19.0,paid,True
INV-001158,SUB-00086,CUST-0082,2025-03-16,2025-03-16,2025-04-14,19,0,19.0,paid,True
INV-001159,SUB-00086,CUST-0082,2025-04-15,2025-04-15,2025-05-14,19,0,19.0,paid,True
INV-001160,SUB-00087,CUST-0083,2024-06-16,2024-06-16,2024-07-15,399,0,399.0,paid,False
INV-001161,SUB-00087,CUST-0083,2024-07-16,2024-07-16,2024-08-14,399,0,399.0,paid,True
INV-001162,SUB-00087,CUST-0083,2024-08-15,2024-08-15,2024-09-13,399,0,399.0,refunded,True
INV-001163,SUB-00087,CUST-0083,2024-09-14,2024-09-14,2024-10-13,399,0,399.0,failed,True
INV-001164,SUB-00087,CUST-0083,2024-10-14,2024-10-14,2024-11-12,399,0,399.0,paid,True
INV-001165,SUB-00087,CUST-0083,2024-11-13,2024-11-13,2024-12-12,399,0,399.0,paid,True
INV-001166,SUB-00087,CUST-0083,2024-12-13,2024-12-13,2025-01-11,399,0,399.0,paid,True
INV-001167,SUB-00087,CUST-0083,2025-01-12,2025-01-12,2025-02-10,399,0,399.0,refunded,True
INV-001168,SUB-00087,CUST-0083,2025-02-11,2025-02-11,2025-03-12,399,0,399.0,paid,True
INV-001169,SUB-00087,CUST-0083,2025-03-13,2025-03-13,2025-04-11,399,0,399.0,paid,True
INV-001170,SUB-00087,CUST-0083,2025-04-12,2025-04-12,2025-05-11,399,0,399.0,paid,True
INV-001171,SUB-00087,CUST-0083,2025-05-12,2025-05-12,2025-06-10,399,0,399.0,paid,True
INV-001172,SUB-00087,CUST-0083,2025-06-11,2025-06-11,2025-07-10,399,0,399.0,failed,True
INV-001173,SUB-00087,CUST-0083,2025-07-11,2025-07-11,2025-08-09,399,0,399.0,paid,True
INV-001174,SUB-00087,CUST-0083,2025-08-10,2025-08-10,2025-09-08,399,0,399.0,paid,True
INV-001175,SUB-00087,CUST-0083,2025-09-09,2025-09-09,2025-10-08,399,0,399.0,paid,True
INV-001176,SUB-00087,CUST-0083,2025-10-09,2025-10-09,2025-11-07,399,0,399.0,paid,True
INV-001177,SUB-00087,CUST-0083,2025-11-08,2025-11-08,2025-12-07,399,0,399.0,paid,True
INV-001178,SUB-00087,CUST-0083,2025-12-08,2025-12-08,2026-01-06,399,0,399.0,paid,True
INV-001179,SUB-00087,CUST-0083,2026-01-07,2026-01-07,2026-02-05,399,0,399.0,paid,True
INV-001180,SUB-00087,CUST-0083,2026-02-06,2026-02-06,2026-03-07,399,0,399.0,paid,True
INV-001181,SUB-00087,CUST-0083,2026-03-08,2026-03-08,2026-04-06,399,0,399.0,paid,True
INV-001182,SUB-00088,CUST-0084,2023-03-28,2023-03-28,2023-04-26,12000,0,12000.0,paid,False
INV-001183,SUB-00088,CUST-0084,2023-04-27,2023-04-27,2023-05-26,12000,0,12000.0,paid,True
INV-001184,SUB-00088,CUST-0084,2023-05-27,2023-05-27,2023-06-25,12000,0,12000.0,paid,True
INV-001185,SUB-00088,CUST-0084,2023-06-26,2023-06-26,2023-07-25,12000,0,12000.0,paid,True
INV-001186,SUB-00088,CUST-0084,2023-07-26,2023-07-26,2023-08-24,12000,0,12000.0,paid,True
INV-001187,SUB-00088,CUST-0084,2023-08-25,2023-08-25,2023-09-23,12000,0,12000.0,paid,True
INV-001188,SUB-00088,CUST-0084,2023-09-24,2023-09-24,2023-10-23,12000,0,12000.0,paid,True
INV-001189,SUB-00088,CUST-0084,2023-10-24,2023-10-24,2023-11-22,12000,0,12000.0,paid,True
INV-001190,SUB-00088,CUST-0084,2023-11-23,2023-11-23,2023-12-22,12000,0,12000.0,paid,True
INV-001191,SUB-00088,CUST-0084,2023-12-23,2023-12-23,2024-01-21,12000,0,12000.0,paid,True
INV-001192,SUB-00088,CUST-0084,2024-01-22,2024-01-22,2024-02-20,12000,0,12000.0,paid,True
INV-001193,SUB-00088,CUST-0084,2024-02-21,2024-02-21,2024-03-21,12000,0,12000.0,paid,True
INV-001194,SUB-00088,CUST-0084,2024-03-22,2024-03-22,2024-04-20,12000,0,12000.0,paid,True
INV-001195,SUB-00088,CUST-0084,2024-04-21,2024-04-21,2024-05-20,12000,0,12000.0,paid,True
INV-001196,SUB-00088,CUST-0084,2024-05-21,2024-05-21,2024-06-19,12000,0,12000.0,paid,True
INV-001197,SUB-00088,CUST-0084,2024-06-20,2024-06-20,2024-07-19,12000,0,12000.0,paid,True
INV-001198,SUB-00088,CUST-0084,2024-07-20,2024-07-20,2024-08-18,12000,0,12000.0,paid,True
INV-001199,SUB-00088,CUST-0084,2024-08-19,2024-08-19,2024-09-17,12000,0,12000.0,paid,True
INV-001200,SUB-00088,CUST-0084,2024-09-18,2024-09-18,2024-10-17,12000,0,12000.0,paid,True
INV-001201,SUB-00088,CUST-0084,2024-10-18,2024-10-18,2024-11-16,12000,0,12000.0,paid,True
INV-001202,SUB-00088,CUST-0084,2024-11-17,2024-11-17,2024-12-16,12000,0,12000.0,paid,True
INV-001203,SUB-00088,CUST-0084,2024-12-17,2024-12-17,2025-01-15,12000,0,12000.0,paid,True
INV-001204,SUB-00088,CUST-0084,,2025-01-16,2025-02-14,12000,0,12000.0,failed,True
INV-001205,SUB-00088,CUST-0084,2025-02-15,2025-02-15,2025-03-16,12000,0,12000.0,paid,True
INV-001206,SUB-00089,CUST-0085,2024-08-04,2024-08-04,2025-08-03,66000,0,66000.0,paid,False
INV-001207,SUB-00089,CUST-0085,2025-08-04,2025-08-04,2026-08-03,66000,0,66000.0,paid,True
INV-001208,SUB-00090,CUST-0086,2023-11-19,2023-11-19,2024-11-17,4788,0,4788.0,paid,False
INV-001209,SUB-00090,CUST-0086,2024-11-18,2024-11-18,2025-11-17,4788,0,4788.0,paid,True
INV-001210,SUB-00090,CUST-0086,2025-11-18,2025-11-18,2026-11-17,4788,0,4788.0,paid,True
INV-001211,SUB-00091,CUST-0087,2023-10-06,2023-10-06,2023-11-04,1999,0,1999.0,paid,False
INV-001212,SUB-00091,CUST-0087,2023-11-05,2023-11-05,2023-12-04,1999,0,1999.0,paid,True
INV-001213,SUB-00091,CUST-0087,2023-12-05,2023-12-05,2024-01-03,1999,0,1999.0,paid,True
INV-001214,SUB-00091,CUST-0087,2024-01-04,2024-01-04,2024-02-02,1999,0,1999.0,paid,True
INV-001215,SUB-00091,CUST-0087,2024-02-03,2024-02-03,2024-03-03,1999,0,1999.0,paid,True
INV-001216,SUB-00091,CUST-0087,2024-03-04,2024-03-04,2024-04-02,1999,0,1999.0,paid,True
INV-001217,SUB-00091,CUST-0087,2024-04-03,2024-04-03,2024-05-02,1999,0,1999.0,paid,True
INV-001218,SUB-00091,CUST-0087,2024-05-03,2024-05-03,2024-06-01,1999,0,1999.0,paid,True
INV-001219,SUB-00091,CUST-0087,2024-06-02,2024-06-02,2024-07-01,1999,0,1999.0,paid,True
INV-001220,SUB-00091,CUST-0087,2024-07-02,2024-07-02,2024-07-31,1999,0,1999.0,paid,True
INV-001221,SUB-00091,CUST-0087,2024-08-01,2024-08-01,2024-08-30,1999,0,1999.0,paid,True
INV-001222,SUB-00091,CUST-0087,2024-08-31,2024-08-31,2024-09-29,1999,0,1999.0,paid,True
INV-001223,SUB-00091,CUST-0087,2024-09-30,2024-09-30,2024-10-29,1999,0,1999.0,paid,True
INV-001224,SUB-00091,CUST-0087,2024-10-30,2024-10-30,2024-11-28,1999,0,1999.0,paid,True
INV-001225,SUB-00091,CUST-0087,2024-11-29,2024-11-29,2024-12-28,1999,0,1999.0,paid,True
INV-001226,SUB-00091,CUST-0087,2024-12-29,2024-12-29,2025-01-27,1999,0,1999.0,paid,True
INV-001227,SUB-00091,CUST-0087,2025-01-28,2025-01-28,2025-02-26,1999,0,1999.0,paid,True
INV-001228,SUB-00091,CUST-0087,2025-02-27,2025-02-27,2025-03-28,1999,0,1999.0,refunded,True
INV-001229,SUB-00091,CUST-0087,2025-03-29,2025-03-29,2025-04-27,1999,0,1999.0,paid,True
INV-001230,SUB-00091,CUST-0087,2025-04-28,2025-04-28,2025-05-27,1999,0,1999.0,paid,True
INV-001231,SUB-00091,CUST-0087,2025-05-28,2025-05-28,2025-06-26,1999,0,1999.0,paid,True
INV-001232,SUB-00091,CUST-0087,2025-06-27,2025-06-27,2025-07-26,1999,0,1999.0,paid,True
INV-001233,SUB-00091,CUST-0087,2025-07-27,2025-07-27,2025-08-25,1999,0,1999.0,paid,True
INV-001234,SUB-00091,CUST-0087,2025-08-26,2025-08-26,2025-09-24,1999,0,1999.0,paid,True
INV-001235,SUB-00092,CUST-0088,,2024-08-21,2024-09-19,249,0,249.0,paid,False
INV-001236,SUB-00092,CUST-0088,2024-09-20,2024-09-20,2024-10-19,249,0,249.0,paid,True
